tyler_id,default_id,dex_number,species,form,name,other_forms,type1,type2,ability1,ability2,ability3,base_hp,base_atk,base_def,base_spa,base_dpd,base_spe,exp_yield,hp_yield,atk_yield,def_yield,spa_yield,spd_yield,spe_yield,class,male_%,female_%,catch_rate,base_friendship,evo_method,evo_condition,evo_time,special_evo,pre_evo,egg_group1,egg_group2,hatch_cycles,exp_group,eviolite
931,1016,718,Zygarde,100%,Zygarde (100% Form),"10%, 50%, 100%",Dragon,Ground,Power Construct,Power Construct,Power Construct,216,100,121,91,95,85,319,3,0,0,0,0,0,Order Pokémon,,,3,0,,,Any,,,Undiscovered,,120,slow,0
932,719,719,Diancie,normal,Diancie,"normal, mega",Rock,Fairy,Clear Body,Clear Body,Clear Body,50,100,150,100,150,50,270,0,0,1,0,2,0,Jewel Pokémon,,,3,70,,,Any,,,Undiscovered,,25,slow,0
933,1017,719,Diancie,mega,Diancie (Mega Diancie),"normal, mega",Rock,Fairy,Magic Bounce,Magic Bounce,Magic Bounce,50,160,110,160,110,110,315,0,0,1,0,2,0,Jewel Pokémon,,,3,70,Mega,,Any,,Diancie,Undiscovered,,25,slow,0
934,720,720,Hoopa,confined,Hoopa (Hoopa Confined),"confined, unbound",Psychic,Ghost,Magician,Magician,Magician,80,110,60,150,130,70,270,0,0,0,3,0,0,Mischief Pokémon,,,3,100,,,Any,,,Undiscovered,,120,slow,0
935,1018,720,Hoopa,unbound,Hoopa (Hoopa Unbound),"confined, unbound",Psychic,Dark,Magician,Magician,Magician,80,160,60,170,130,80,306,0,0,0,3,0,0,Djinn Pokémon,,,3,100,,,Any,,,Undiscovered,,120,slow,0
936,721,721,Volcanion,normal,Volcanion,,Fire,Water,Water Absorb,Water Absorb,Water Absorb,80,110,120,130,90,70,270,0,0,0,3,0,0,Steam Pokémon,,,3,100,,,Any,,,Undiscovered,,120,slow,0
937,722,722,Rowlet,normal,Rowlet,,Grass,Flying,Overgrow,Overgrow,Long Reach,68,55,55,50,50,42,64,1,0,0,0,0,0,Grass Quill Pokémon,0.875,0.125,45,70,,,Any,,,Flying,,15,medium_slow,1
938,723,723,Dartrix,normal,Dartrix,,Grass,Flying,Overgrow,Overgrow,Long Reach,78,75,75,70,70,52,147,2,0,0,0,0,0,Blade Quill Pokémon,0.875,0.125,45,70,Level,17,Any,,Rowlet,Flying,,15,medium_slow,1
939,724,724,Decidueye,normal,Decidueye,,Grass,Ghost,Overgrow,Overgrow,Long Reach,78,107,75,100,100,70,239,0,3,0,0,0,0,Arrow Quill Pokémon,0.875,0.125,45,70,Level,34,Any,,Dartrix,Flying,,15,medium_slow,0
940,725,725,Litten,normal,Litten,,Fire,,Blaze,Blaze,Intimidate,45,65,40,60,40,70,64,0,0,0,0,0,1,Fire Cat Pokémon,0.875,0.125,45,70,,,Any,,,Field,,15,medium_slow,1
941,726,726,Torracat,normal,Torracat,,Fire,,Blaze,Blaze,Intimidate,65,85,50,80,50,90,147,0,0,0,0,0,2,Fire Cat Pokémon,0.875,0.125,45,70,Level,17,Any,,Litten,Field,,15,medium_slow,1
942,727,727,Incineroar,normal,Incineroar,,Fire,Dark,Blaze,Blaze,Intimidate,95,115,90,80,90,60,239,0,3,0,0,0,0,Heel Pokémon,0.875,0.125,45,70,Level,34,Any,,Torracat,Field,,15,medium_slow,0
943,728,728,Popplio,normal,Popplio,,Water,,Torrent,Torrent,Liquid Voice,50,54,54,66,56,40,64,0,0,0,1,0,0,Sea Lion Pokémon,0.875,0.125,45,70,,,Any,,,Water 1,Field,15,medium_slow,1
944,729,729,Brionne,normal,Brionne,,Water,,Torrent,Torrent,Liquid Voice,60,69,69,91,81,50,147,0,0,0,2,0,0,Pop Star Pokémon,0.875,0.125,45,70,Level,17,Any,,Popplio,Water 1,Field,15,medium_slow,1
945,730,730,Primarina,normal,Primarina,,Water,Fairy,Torrent,Torrent,Liquid Voice,80,74,74,126,116,60,239,0,0,0,3,0,0,Soloist Pokémon,0.875,0.125,45,70,Level,34,Any,,Brionne,Water 2,Field,15,medium_slow,0
946,731,731,Pikipek,normal,Pikipek,,Normal,Flying,Keen Eye,Skill Link,Pickup,35,75,30,30,30,65,53,0,1,0,0,0,0,Woodpecker Pokémon,0.5,0.5,255,70,,,Any,,,Flying,,15,medium_fast,1
947,732,732,Trumbeak,normal,Trumbeak,,Normal,Flying,Keen Eye,Skill Link,Pickup,55,85,50,40,50,75,124,0,2,0,0,0,0,Bugle Beak Pokémon,0.5,0.5,120,70,Level,14,Any,,Pikipek,Flying,,15,medium_fast,1
948,733,733,Toucannon,normal,Toucannon,,Normal,Flying,Keen Eye,Skill Link,Sheer Force,80,120,75,75,75,60,218,0,3,0,0,0,0,Cannon Pokémon,0.5,0.5,45,70,Level,28,Any,,Trumbeak,Flying,,15,medium_fast,0
949,734,734,Yungoos,normal,Yungoos,,Normal,,Stakeout,Strong Jaw,Adaptability,48,70,30,30,30,45,51,0,1,0,0,0,0,Loitering Pokémon,0.5,0.5,255,70,,,Any,,,Field,,15,medium_fast,1
950,735,735,Gumshoos,normal,Gumshoos,,Normal,,Stakeout,Strong Jaw,Adaptability,88,110,60,55,60,45,146,0,2,0,0,0,0,Stakeout Pokémon,0.5,0.5,127,70,Level,20,Day,,Yungoos,Field,,15,medium_fast,0
952,736,736,Grubbin,normal,Grubbin,,Bug,,Swarm,Swarm,Swarm,47,62,45,55,45,46,60,0,1,0,0,0,0,Larva Pokémon,0.5,0.5,255,70,,,Any,,,Bug,,15,medium_fast,1
953,737,737,Charjabug,normal,Charjabug,,Bug,Electric,Battery,Battery,Battery,57,82,95,55,75,36,140,0,0,2,0,0,0,Battery Pokémon,0.5,0.5,120,70,Level,20,Any,,Grubbin,Bug,,15,medium_fast,1
954,738,738,Vikavolt,normal,Vikavolt,,Bug,Electric,Levitate,Levitate,Levitate,77,70,90,145,75,43,225,0,0,0,3,0,0,Stag Beetle Pokémon,0.5,0.5,45,70,Leveled by,Magnetic field,Any,,Charjabug,Bug,,15,medium_fast,0
956,739,739,Crabrawler,normal,Crabrawler,,Fighting,,Hyper Cutter,Iron Fist,Anger Point,47,82,57,42,47,63,68,0,1,0,0,0,0,Boxing Pokémon,0.5,0.5,225,70,,,Any,,,Water 3,,20,medium_fast,1
957,740,740,Crabominable,normal,Crabominable,,Fighting,Ice,Hyper Cutter,Iron Fist,Anger Point,97,132,77,62,67,43,167,0,2,0,0,0,0,Woolly Crab Pokémon,0.5,0.5,60,70,Leveled by,Magnetic field,Any,,Crabrawler,Water 4,,20,medium_fast,0
958,741,741,Oricorio,baile,Oricorio (Baile Style),"baile, pau, pompom, sensu",Fire,Flying,Dancer,Dancer,Dancer,75,70,70,98,70,93,167,0,0,0,2,0,0,Dancing Pokémon,0.25,0.75,45,70,,,Any,,,Flying,,20,medium_fast,0
959,1022,741,Oricorio,pau,Oricorio (Pa’u Style),"baile, pau, pompom, sensu",Psychic,Flying,Dancer,Dancer,Dancer,75,70,70,98,70,93,167,0,0,0,2,0,0,Dancing Pokémon,0.25,0.75,45,70,,,Any,,,Flying,,20,medium_fast,0
960,1021,741,Oricorio,pompom,Oricorio (Pom-Pom Style),"baile, pau, pompom, sensu",Electric,Flying,Dancer,Dancer,Dancer,75,70,70,98,70,93,167,0,0,0,2,0,0,Dancing Pokémon,0.25,0.75,45,70,,,Any,,,Flying,,20,medium_fast,0
961,1023,741,Oricorio,sensu,Oricorio (Sensu Style),"baile, pau, pompom, sensu",Ghost,Flying,Dancer,Dancer,Dancer,75,70,70,98,70,93,167,0,0,0,2,0,0,Dancing Pokémon,0.25,0.75,45,70,,,Any,,,Flying,,20,medium_fast,0
962,742,742,Cutiefly,normal,Cutiefly,,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,40,45,40,55,40,84,61,0,0,0,0,0,1,Bee Fly Pokémon,0.5,0.5,190,70,,,Any,,,Bug,Fairy,20,medium_fast,1
963,743,743,Ribombee,normal,Ribombee,,Bug,Fairy,Honey Gather,Shield Dust,Sweet Veil,60,55,60,95,70,124,162,0,0,0,0,0,2,Bee Fly Pokémon,0.5,0.5,75,70,Level,25,Any,,Cutiefly,Bug,Fairy,20,medium_fast,0
964,744,744,Rockruff,normal,Rockruff,,Rock,,Keen Eye,Vital spirit,Steadfast,45,65,40,30,40,60,56,0,1,0,0,0,0,Puppy Pokémon,0.5,0.5,190,70,,,Any,,,Field,,15,medium_fast,1
965,745,745,Lycanroc,midday,Lycanroc (Midday Form),"midday, midnight",Rock,,Keen Eye,Sand Rush,Steadfast,75,115,65,55,65,112,170,0,2,0,0,0,0,Wolf Pokémon,0.5,0.5,90,70,Level,25,Any,,Rockruff,Field,,15,medium_fast,0
966,1024,745,Lycanroc,midnight,Lycanroc (Midnight Form),"midday, midnight",Rock,,Keen Eye,Vital Spirit,No Guard,85,115,75,55,75,82,170,0,2,0,0,0,0,Wolf Pokémon,0.5,0.5,90,70,Level,25,Any,,Rockruff,Field,,15,medium_fast,0
967,1025,746,Wishiwashi,school,Wishiwashi (School Form),"school, solo",Water,,Schooling,Schooling,Schooling,45,140,130,140,135,30,217,1,0,0,0,0,0,Small Fry Pokémon,0.5,0.5,60,70,,,Any,,,Water 2,,15,fast,0
968,746,746,Wishiwashi,solo,Wishiwashi (Solo Form),"school, solo",Water,,Schooling,Schooling,Schooling,45,20,20,25,25,40,61,1,0,0,0,0,0,Small Fry Pokémon,0.5,0.5,60,70,,,Any,,,Water 2,,15,fast,0
969,747,747,Mareanie,normal,Mareanie,,Poison,Water,Merciless,Limber,Regenerator,50,53,62,43,52,45,61,0,0,1,0,0,0,Brutal Star Pokémon,0.5,0.5,190,70,,,Any,,,Water 1,,20,medium_fast,1
970,748,748,Toxapex,normal,Toxapex,,Poison,Water,Merciless,Limber,Regenerator,50,63,152,53,142,35,173,0,0,2,0,0,0,Brutal Star Pokémon,0.5,0.5,75,70,Level,38,Any,,Mareanie,Water 2,,20,medium_fast,0
971,749,749,Mudbray,normal,Mudbray,,Ground,,Own Tempo,Stamina,Inner Focus,70,100,70,45,55,45,77,0,1,0,0,0,0,Donkey Pokémon,0.5,0.5,190,70,,,Any,,,Field,,20,medium_fast,1
972,750,750,Mudsdale,normal,Mudsdale,,Ground,,Own Tempo,Stamina,Inner Focus,100,125,100,55,85,35,175,0,2,0,0,0,0,Draft Horse Pokémon,0.5,0.5,60,70,Level,30,Any,,Mudbray,Field,,20,medium_fast,0
973,751,751,Dewpider,normal,Dewpider,,Water,Bug,Water Bubble,Water Bubble,Water Absorb,38,40,52,40,72,27,54,0,0,0,0,1,0,Water Bubble Pokémon,0.5,0.5,200,70,,,Any,,,Water 1,Bug,15,medium_fast,1
974,752,752,Araquanid,normal,Araquanid,,Water,Bug,Water Bubble,Water Bubble,Water Absorb,68,70,92,50,132,42,159,0,0,0,0,2,0,Water Bubble Pokémon,0.5,0.5,100,70,Level,22,Any,,Dewpider,Water 2,Bug,15,medium_fast,0
975,753,753,Fomantis,normal,Fomantis,,Grass,,Leaf Guard,Leaf Guard,Contrary,40,55,35,50,35,35,50,0,1,0,0,0,0,Sickle Grass Pokémon,0.5,0.5,190,70,,,Any,,,Grass,,20,medium_fast,1
976,754,754,Lurantis,normal,Lurantis,,Grass,,Leaf Guard,Leaf Guard,Contrary,70,105,90,80,90,45,168,0,2,0,0,0,0,Bloom Sickle Pokémon,0.5,0.5,75,70,Level,34,Day,,Fomantis,Grass,,20,medium_fast,0
978,755,755,Morelull,normal,Morelull,,Grass,Fairy,Illuminate,Effect Spore,Rain Dish,40,35,55,65,75,15,57,0,0,0,0,1,0,Illuminating Pokémon,0.5,0.5,190,70,,,Any,,,Grass,,20,medium_fast,1
979,756,756,Shiinotic,normal,Shiinotic,,Grass,Fairy,Illuminate,Effect Spore,Rain Dish,60,45,80,90,100,30,142,0,0,0,0,2,0,Illuminating Pokémon,0.5,0.5,75,70,Level,24,Any,,Morelull,Grass,,20,medium_fast,0
980,757,757,Salandit,normal,Salandit,,Poison,Fire,Corrosion,Corrosion,Oblivious,48,44,40,71,40,77,64,0,0,0,0,0,1,Toxic Lizard Pokémon,0.875,0.125,120,70,,,Any,,,Monster,Dragon,20,medium_fast,1
981,758,758,Salazzle,normal,Salazzle,,Poison,Fire,Corrosion,Corrosion,Oblivious,68,64,60,111,60,117,168,0,0,0,0,0,2,Toxic Lizard Pokémon,0,1,45,70,Level,33,Any,,Salandit,Monster,Dragon,20,medium_fast,0
983,759,759,Stufful,normal,Stufful,,Normal,Fighting,Fluffy,Klutz,Cute Charm,70,75,50,45,50,50,68,0,1,0,0,0,0,Flailing Pokémon,0.5,0.5,140,70,,,Any,,,Field,,15,medium_fast,1
984,760,760,Bewear,normal,Bewear,,Normal,Fighting,Fluffy,Klutz,Unnerve,120,125,80,55,60,60,175,0,2,0,0,0,0,Strong Arm Pokémon,0.5,0.5,70,70,Level,27,Any,,Stufful,Field,,15,medium_fast,0
985,761,761,Bounsweet,normal,Bounsweet,,Grass,,Leaf Guard,Oblivious,Sweet Veil,42,30,38,30,38,32,42,1,0,0,0,0,0,Fruit Pokémon,0,1,235,70,,,Any,,,Grass,,20,medium_slow,1
986,762,762,Steenee,normal,Steenee,,Grass,,Leaf Guard,Oblivious,Sweet Veil,52,40,48,40,48,62,102,0,0,0,0,0,2,Fruit Pokémon,0,1,120,70,Level,18,Any,,Bounsweet,Grass,,20,medium_slow,1
987,763,763,Tsareena,normal,Tsareena,,Grass,,Leaf Guard,Queenly Majesty,Sweet Veil,72,120,98,50,98,72,230,0,3,0,0,0,0,Fruit Pokémon,0,1,45,70,Knows move,Stomp,Any,,Steenee,Grass,,20,medium_slow,0
988,764,764,Comfey,normal,Comfey,,Fairy,,Flower Veil,Triage,Natural Cure,51,52,90,82,110,100,170,0,0,0,0,2,0,Posy Picker Pokémon,0.25,0.75,60,70,,,Any,,,Grass,,20,fast,0
989,765,765,Oranguru,normal,Oranguru,,Normal,Psychic,Inner Focus,Telepahty,Symbiosis,90,60,80,90,110,60,172,0,0,0,0,2,0,Sage Pokémon,0.5,0.5,45,70,,,Any,,,Field,,20,slow,0
990,766,766,Passimian,normal,Passimian,,Fighting,,Receiver,Receiver,Defiant,100,120,90,40,60,80,172,0,2,0,0,0,0,Teamwork Pokémon,0.5,0.5,45,70,,,Any,,,Field,,20,slow,0
991,767,767,Wimpod,normal,Wimpod,,Bug,Water,Wimp Out,Wimp Out,Wimp Out,25,35,40,20,30,80,46,0,0,0,0,0,1,Turn Tail Pokémon,0.5,0.5,90,70,,,Any,,,Bug,Water 3,20,medium_fast,1
992,768,768,Golisopod,normal,Golisopod,,Bug,Water,Emergency Exit,Emergency Exit,Emergency Exit,75,125,140,60,90,40,186,0,0,2,0,0,0,Hard Scale Pokémon,0.5,0.5,45,70,Level,30,Any,,Wimpod,Bug,Water 3,20,medium_fast,0
993,769,769,Sandygast,normal,Sandygast,,Ghost,Ground,Water Compaction,Water Compaction,Sand Veil,55,55,80,70,45,15,64,0,0,1,0,0,0,Sand Heap Pokémon,0.5,0.5,140,70,,,Any,,,Amorphous,,15,medium_fast,1
994,770,770,Palossand,normal,Palossand,,Ghost,Ground,Water Compaction,Water Compaction,Sand Veil,85,75,110,100,75,35,168,0,0,2,0,0,0,Sand Castle Pokémon,0.5,0.5,60,70,Level,42,Any,,Sandygast,Amorphous,,15,medium_fast,0
995,771,771,Pyukumuku,normal,Pyukumuku,,Water,,Innards Out,Innards Out,Unaware,55,60,130,30,130,5,144,0,0,0,0,2,0,Sea Cucumber Pokémon,0.5,0.5,60,70,,,Any,,,Water 1,,15,fast,0
996,772,772,Type: Null,normal,Type: Null,,Normal,,Battle Armor,Battle Armor,Battle Armor,95,95,95,95,95,59,107,2,0,0,0,0,0,Synthetic Pokémon,,,3,0,,,Any,,,Undiscovered,,120,slow,1
997,1033,773,Silvally,bug,Silvally (Type: Bug),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Bug,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
998,1043,773,Silvally,dark,Silvally (Type: Dark),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Dark,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
999,1042,773,Silvally,dragon,Silvally (Type: Dragon),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Dragon,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1000,1039,773,Silvally,electric,Silvally (Type: Electric),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Electric,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1001,1044,773,Silvally,fairy,Silvally (Type: Fairy),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Fairy,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1002,1028,773,Silvally,fighting,Silvally (Type: Fighting),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Fighting,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1003,1036,773,Silvally,fire,Silvally (Type: Fire),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Fire,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1004,1029,773,Silvally,flying,Silvally (Type: Flying),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Flying,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1005,1034,773,Silvally,ghost,Silvally (Type: Ghost),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Ghost,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1006,1038,773,Silvally,grass,Silvally (Type: Grass),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Grass,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1007,1031,773,Silvally,ground,Silvally (Type: Ground),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Ground,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1008,1041,773,Silvally,ice,Silvally (Type: Ice),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Ice,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1009,773,773,Silvally,normal,Silvally (Type: Normal),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Normal,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1010,1030,773,Silvally,poison,Silvally (Type: Poison),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Poison,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1011,1040,773,Silvally,psychic,Silvally (Type: Psychic),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Psychic,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1012,1032,773,Silvally,rock,Silvally (Type: Rock),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Rock,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1013,1035,773,Silvally,steel,Silvally (Type: Steel),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Steel,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1014,1037,773,Silvally,water,Silvally (Type: Water),"normal, bug, dark, dragon, electric, fairy, fighting, fire, flying, ghost, grass, ground, ice, poison, psychic, rock, steel, water",Water,,RKS System,RKS System,RKS System,95,95,95,95,95,95,114,3,0,0,0,0,0,Synthetic Pokémon,,,3,0,High friendship,,Any,,Type: Null,Undiscovered,,120,slow,0
1015,1055,774,Minior,normal,Minior (Shields Down),"normal, meteor",Rock,Flying,Shields Down,Shields Down,Shields Down,60,100,60,100,60,120,175,0,1,0,1,0,0,Meteor Pokémon,,,30,70,,,Any,,,Mineral,,25,medium_slow,0
1018,1045,774,Minior,meteor,Minior (Meteor Form),"exposed, meteor",Rock,Flying,Shields Down,Shields Down,Shields Down,60,60,100,60,100,60,154,0,0,1,0,1,0,Meteor Pokémon,,,30,70,,,Any,,,Mineral,,25,medium_slow,0
1029,775,775,Komala,normal,Komala,,Normal,,Comatose,Comatose,Comatose,65,115,65,75,95,65,168,0,2,0,0,0,0,Drowsing Pokémon,0.5,0.5,45,70,,,Any,,,Field,,20,slow,0
1030,776,776,Turtonator,normal,Turtonator,,Fire,Dragon,Shell Armor,Shell Armor,Shell Armor,60,78,135,91,85,36,170,0,0,2,0,0,0,Blast Turtle Pokémon,0.5,0.5,70,70,,,Any,,,Monster,Dragon,20,medium_fast,0
1031,777,777,Togedemaru,normal,Togedemaru,,Electric,Steel,Iron Barbs,Lightning Rod,Sturdy,65,98,63,40,73,96,152,0,2,0,0,0,0,Roly-Poly Pokémon,0.5,0.5,180,70,,,Any,,,Field,Fairy,10,medium_fast,0
1035,778,778,Mimikyu,normal,Mimikyu,,Ghost,Fairy,Disguise,Disguise,Disguise,55,90,80,50,105,96,167,0,0,0,0,2,0,Disguise Pokémon,0.5,0.5,45,70,,,Any,,,Amorphous,,20,medium_fast,0
1036,779,779,Bruxish,normal,Bruxish,,Water,Psychic,Dazzling,Strong Jaw,Wonder Skin,68,105,70,70,70,92,166,0,2,0,0,0,0,Gnash Teeth Pokémon,0.5,0.5,80,70,,,Any,,,Water 2,,15,medium_fast,0
1037,780,780,Drampa,normal,Drampa,,Normal,Dragon,Berserk,Sap Sipper,Cloud Nine,78,60,85,135,91,36,170,0,0,0,2,0,0,Placid Pokémon,0.5,0.5,70,70,,,Any,,,Monster,Dragon,20,medium_fast,0
1038,781,781,Dhelmise,normal,Dhelmise,,Ghost,Grass,Steelworker,Steelworker,Steelworker,70,131,100,86,90,40,181,0,2,0,0,0,0,Sea Creeper Pokémon,,,25,70,,,Any,,,Mineral,,25,medium_fast,0
1039,782,782,Jangmo-o,normal,Jangmo-o,,Dragon,,Bulletproof,Soundproof,Overcoat,45,55,65,45,45,45,60,0,0,1,0,0,0,Scaly Pokémon,0.5,0.5,45,70,,,Any,,,Dragon,,40,slow,1
1040,783,783,Hakamo-o,normal,Hakamo-o,,Dragon,Fighting,Bulletproof,Soundproof,Overcoat,55,75,90,65,70,65,147,0,0,2,0,0,0,Scaly Pokémon,0.5,0.5,45,70,Level,35,Any,,Jangmo-o,Dragon,,40,slow,1
1041,784,784,Kommo-o,normal,Kommo-o,,Dragon,Fighting,Bulletproof,Soundproof,Overcoat,75,110,125,100,105,85,270,0,0,3,0,0,0,Scaly Pokémon,0.5,0.5,45,70,Level,45,Any,,Hakamo-o,Dragon,,40,slow,0
1043,785,785,Tapu Koko,normal,Tapu Koko,,Electric,Fairy,Electric Surge,Electric Surge,Telepathy,70,115,85,95,75,130,114,0,0,0,0,0,3,Land Spirit Pokémon,,,3,70,,,Any,,,Undiscovered,,15,slow,0
1044,786,786,Tapu Lele,normal,Tapu Lele,,Psychic,Fairy,Psychic Surge,Psychic Surge,Telepathy,70,85,75,130,115,95,114,0,0,0,3,0,0,Land Spirit Pokémon,,,3,70,,,Any,,,Undiscovered,,15,slow,0
1045,787,787,Tapu Bulu,normal,Tapu Bulu,,Grass,Fairy,Grassy Surge,Grassy Surge,Telepathy,70,130,115,85,95,75,114,0,3,0,0,0,0,Land Spirit Pokémon,,,3,70,,,Any,,,Undiscovered,,15,slow,0
1046,788,788,Tapu Fini,normal,Tapu Fini,,Water,Fairy,Misty Surge,Misty Surge,Telepathy,70,75,115,95,130,85,114,0,0,0,0,3,0,Land Spirit Pokémon,,,3,70,,,Any,,,Undiscovered,,15,slow,0
1047,789,789,Cosmog,normal,Cosmog,,Psychic,,Unaware,Unaware,Unaware,43,29,31,29,31,37,40,1,0,0,0,0,0,Nebula Pokémon,,,45,0,,,Any,,,Undiscovered,,120,slow,1
1048,790,790,Cosmoem,normal,Cosmoem,,Psychic,,Sturdy,Sturdy,Sturdy,43,29,131,29,131,37,80,0,0,1,0,1,0,Protostar Pokémon,,,45,0,Level,43,Any,,Cosmog,Undiscovered,,120,slow,1
1049,791,791,Solgaleo,normal,Solgaleo,,Psychic,Steel,Full Metal Body,Full Metal Body,Full Metal Body,137,137,107,113,89,97,136,0,3,0,0,0,0,Sunne Pokémon,,,45,0,Level,53,Any,,Cosmoem,Undiscovered,,120,slow,0
1050,792,792,Lunala,normal,Lunala,,Psychic,Ghost,Shadow Shield,Shadow Shield,Shadow Shield,137,113,89,137,107,97,136,0,0,0,3,0,0,Moone Pokémon,,,45,0,Level,53,Any,,Cosmoem,Undiscovered,,120,slow,0
1051,793,793,Nihilego,normal,Nihilego,,Rock,Poison,Beast Boost,Beast Boost,Beast Boost,109,53,47,127,131,103,114,0,0,0,0,3,0,Parasite Pokémon,,,45,0,,,Any,,,Undiscovered,,120,slow,0
1052,794,794,Buzzwole,normal,Buzzwole,,Bug,Fighting,Beast Boost,Beast Boost,Beast Boost,107,139,139,53,53,79,114,0,1,2,0,0,0,Swollen Pokémon,,,25,0,,,Any,,,Undiscovered,,120,slow,0
